# Title: Mirage 2000C
# Author: Buzzz
# Revision: Flight Model Manager ver:1.7.4.63 Date: 1/19/2020 10:09:47 PM
#-----------------------------------------------------
# Comments
#-----------------------------------------------------
#Modif Buzzz changed various angles to match the new model 02/28/2014
#Modif Dee-Jay: Minimum fuel tanks configuration 13/11/2013
#Modif Dee-Jay: Ext tank load order configuration 05/04/2014
#Switch: 0 - No TGP, 1 - Internal TGP, 2 - External on AC, 3 - External on HP
#Remove IDM and IFF interrogator
#
#-----------------------------------------------------
# SIMULATION INPUT PANEL
#-----------------------------------------------------
#
#-----------------------------------------------------
# INPUT MASS AND GEOMETRIC PROPERTIES
#-----------------------------------------------------
         +16537.000000  # Empty Weight (lbs)
           +441.000000  # Reference Area
          +6978.000000  # Internal Fuel
#-----------------------------------------------------
# ANGLE OF ATTACK AND SIDESLIP LIMITS
#-----------------------------------------------------
            +29.000000  # AOA Max
            -15.000000  # AOA Min
            +30.000000  # Beta Max
            -30.000000  # Beta Min
             +9.000000  # Max G
           +100.000000  # Max Roll
           +250.000000  # Min Vcas
           +950.000000  # Max Vcas
           +420.000000  # Corner Vcas
            +13.000000  # Theta Max
             +3.000000  # Num Gear
#
#Gear    xPos [ft]          yPos [ft]         zPos [ft]         Extent [deg]
         +15.00         +0.00         +5.00         +45.00
         +35.00         -6.88         +5.00         +30.00
         +35.00         +6.88         +5.00         +58.50
#-----------------------------------------------------
# Physical data
#-----------------------------------------------------
            +33.000000  # CG Loc
            +47.100000  # Length
            +30.000000  # Span
             +3.000000  # Fus Radius
             +9.500000  # Tail Ht
#
# End of Airframe data
#
#
#     BASIC AERODYNAMIC COEFFICIENTS
#
#
#-----------------------------------------------------
#     MACH BREAKPOINTS
#-----------------------------------------------------
+17.000000  # Num MACH
#
  +0.000000  +0.300000  +0.400000  +0.500000  +0.600000  +0.700000  +0.800000  +0.900000  +0.950000  +1.000000
  +1.050000  +1.100000  +1.200000  +1.300000  +1.400000  +2.000000  +2.500000
#-----------------------------------------------------
#     ALPHA BREAKPOINTS
#-----------------------------------------------------
+35.000000  # Num Alpha
#
 -20.000000 -10.000000  -5.000000  +0.000000  +1.000000  +2.000000  +3.000000  +4.000000  +5.000000  +6.000000
  +7.000000  +8.000000  +9.000000 +10.000000 +11.000000 +12.000000 +13.000000 +14.000000 +15.000000 +16.000000
 +17.000000 +18.000000 +19.000000 +20.000000 +21.000000 +22.000000 +23.000000 +24.000000 +25.000000 +26.000000
 +27.000000 +28.000000 +29.000000 +32.000000 +60.000000
#-----------------------------------------------------
#     LIFT COEFFICIENT  CL
#-----------------------------------------------------
+1.000000   # Table Multiplier
#
# Mach: 0
  -0.977500  -0.513800  -0.281900  -0.050000  -0.003600  +0.042800  +0.089100  +0.135500  +0.181900  +0.228300
  +0.274600  +0.321000  +0.438800  +0.556600  +0.674400  +0.792200  +0.910000  +0.948500  +0.987000  +1.025500
  +1.064000  +1.102500  +1.141000  +1.179500  +1.218000  +1.256500  +1.295000  +1.333500  +1.372000  +1.410500
  +1.449000  +1.487500  +1.526000  +1.100000  +0.010000
#
# Mach: 0.3
  -0.977500  -0.513800  -0.281900  -0.050000  -0.003600  +0.042800  +0.089100  +0.135500  +0.181900  +0.228300
  +0.274600  +0.321000  +0.424800  +0.528600  +0.632400  +0.736200  +0.840000  +0.863800  +0.887600  +0.911400
  +0.935200  +0.959000  +0.982800  +1.006600  +1.030400  +1.054200  +1.078000  +1.101800  +1.125600  +1.149400
  +1.173200  +1.197000  +1.220800  +1.100000  +0.010000
#
# Mach: 0.4
